date,date_time_utc_sampling,date_time_utc_start,date_time_utc_end,temperature_sampling,temperature_incubation_avg,T0_TF,dilution,nutrient_treatment,replicate_bottle,replicate_chl,filter_size,vol_filtered,vol_extracted,dilution_factor,Fs,r,fo,fa,blank,blank_acid,fo_blank,fa_blank,fo_fa,chl,phaeo,iode_quality_flag
20230102,1/2/2023 7:20,1/2/2023 10:00,1/3/2023 10:10,3.6,5,TF,dil,N,a,a,>10&<200,180,6,1,0.777,2.229,141,67,1.03,0.98,NaN,NaN,NaN,NaN,NaN,NaN
20230102,1/2/2023 7:20,1/2/2023 10:00,1/3/2023 10:10,3.6,5,TF,dil,N,a,b,>10&<200,180,6,1,0.777,2.229,123,58.4,1.03,0.98,NaN,NaN,NaN,NaN,NaN,NaN
20230102,1/2/2023 7:20,1/2/2023 10:00,1/3/2023 10:10,3.6,5,TF,dil,N,a,c,>10&<200,180,6,1,0.777,2.229,119,59,1.03,0.98,NaN,NaN,NaN,NaN,NaN,NaN
20230102,1/2/2023 7:20,1/2/2023 10:00,1/3/2023 10:10,3.6,5,TF,dil,N,b,a,>10&<200,180,6,1,0.777,2.229,141,68.3,1.03,0.98,NaN,NaN,NaN,NaN,NaN,NaN
20230102,1/2/2023 7:20,1/2/2023 10:00,1/3/2023 10:10,3.6,5,TF,dil,N,b,b,>10&<200,180,6,1,0.777,2.229,141,66.5,1.03,0.98,NaN,NaN,NaN,NaN,NaN,NaN
20230102,1/2/2023 7:20,1/2/2023 10:00,1/3/2023 10:10,3.6,5,TF,dil,N,b,c,>10&<200,180,6,1,0.777,2.229,138,65.3,1.03,0.98,NaN,NaN,NaN,NaN,NaN,NaN
20230102,1/2/2023 7:20,1/2/2023 10:00,1/3/2023 10:10,3.6,5,TF,wsw,NoN,a,a,>10&<200,180,6,1,0.777,2.229,564,278,1.03,0.98,NaN,NaN,NaN,NaN,NaN,NaN
20230102,1/2/2023 7:20,1/2/2023 10:00,1/3/2023 10:10,3.6,5,TF,wsw,NoN,a,b,>10&<200,180,6,1,0.777,2.229,560,265,1.03,0.98,NaN,NaN,NaN,NaN,NaN,NaN
20230102,1/2/2023 7:20,1/2/2023 10:00,1/3/2023 10:10,3.6,5,TF,wsw,NoN,a,c,>10&<200,180,6,1,0.777,2.229,592,284,1.03,0.98,NaN,NaN,NaN,NaN,NaN,NaN
20230102,1/2/2023 7:20,1/2/2023 10:00,1/3/2023 10:10,3.6,5,TF,wsw,NoN,b,a,>10&<200,180,6,1,0.777,2.229,504,240,1.03,0.98,NaN,NaN,NaN,NaN,NaN,NaN
20230102,1/2/2023 7:20,1/2/2023 10:00,1/3/2023 10:10,3.6,5,TF,wsw,NoN,b,b,>10&<200,180,6,1,0.777,2.229,561,268,1.03,0.98,NaN,NaN,NaN,NaN,NaN,NaN
20230102,1/2/2023 7:20,1/2/2023 10:00,1/3/2023 10:10,3.6,5,TF,wsw,NoN,b,c,>10&<200,180,6,1,0.777,2.229,579,266,1.03,0.98,NaN,NaN,NaN,NaN,NaN,NaN
20230102,1/2/2023 7:20,1/2/2023 10:00,1/3/2023 10:10,3.6,5,TF,wsw,N,a,a,>10&<200,180,6,1,0.777,2.229,598,280,1.03,0.98,NaN,NaN,NaN,NaN,NaN,NaN
20230102,1/2/2023 7:20,1/2/2023 10:00,1/3/2023 10:10,3.6,5,TF,wsw,N,a,b,>10&<200,180,6,1,0.777,2.229,592,277,1.03,0.98,NaN,NaN,NaN,NaN,NaN,NaN
20230102,1/2/2023 7:20,1/2/2023 10:00,1/3/2023 10:10,3.6,5,TF,wsw,N,a,c,>10&<200,180,6,1,0.777,2.229,526,284,1.03,0.98,NaN,NaN,NaN,NaN,NaN,NaN
20230102,1/2/2023 7:20,1/2/2023 10:00,1/3/2023 10:10,3.6,5,TF,wsw,N,b,a,>10&<200,180,6,1,0.777,2.229,NaN,NaN,1.03,0.98,NaN,NaN,NaN,NaN,NaN,NaN
20230102,1/2/2023 7:20,1/2/2023 10:00,1/3/2023 10:10,3.6,5,TF,wsw,N,b,b,>10&<200,180,6,1,0.777,2.229,465,275,1.03,0.98,NaN,NaN,NaN,NaN,NaN,NaN
20230102,1/2/2023 7:20,1/2/2023 10:00,1/3/2023 10:10,3.6,5,TF,wsw,N,b,c,>10&<200,180,6,1,0.777,2.229,592,281,1.03,0.98,NaN,NaN,NaN,NaN,NaN,NaN
20230111,1/11/2023 7:20,1/11/2023 13:30,1/12/2023 13:00,6.9,6,T0,dil,NA,NA,a,>0&<200,152,6,1,0.785,2.244,195,101,1.04,1.03,NaN,NaN,NaN,NaN,NaN,NaN
20230111,1/11/2023 7:20,1/11/2023 13:30,1/12/2023 13:00,6.9,6,T0,dil,NA,NA,b,>0&<200,152,6,1,0.785,2.244,198,107,1.04,1.03,NaN,NaN,NaN,NaN,NaN,NaN
20230111,1/11/2023 7:20,1/11/2023 13:30,1/12/2023 13:00,6.9,6,T0,dil,NA,NA,c,>0&<200,152,6,1,0.785,2.244,191,99.9,1.04,1.03,NaN,NaN,NaN,NaN,NaN,NaN
20230111,1/11/2023 7:20,1/11/2023 13:30,1/12/2023 13:00,6.9,6,T0,dil,NA,NA,a,>10&<200,152,6,1,0.785,2.244,183,88.9,1.04,1.03,NaN,NaN,NaN,NaN,NaN,NaN
20230111,1/11/2023 7:20,1/11/2023 13:30,1/12/2023 13:00,6.9,6,T0,dil,NA,NA,b,>10&<200,152,6,1,0.785,2.244,170,82.8,1.04,1.03,NaN,NaN,NaN,NaN,NaN,NaN
20230111,1/11/2023 7:20,1/11/2023 13:30,1/12/2023 13:00,6.9,6,T0,dil,NA,NA,c,>10&<200,152,6,1,0.785,2.244,184,89.1,1.04,1.03,NaN,NaN,NaN,NaN,NaN,NaN
20230111,1/11/2023 7:20,1/11/2023 13:30,1/12/2023 13:00,6.9,6,T0,wsw,NA,NA,a,>0&<200,152,6,1,0.785,2.244,873,456,1.04,1.03,NaN,NaN,NaN,NaN,NaN,NaN
20230111,1/11/2023 7:20,1/11/2023 13:30,1/12/2023 13:00,6.9,6,T0,wsw,NA,NA,b,>0&<200,152,6,1,0.785,2.244,889,467,1.04,1.03,NaN,NaN,NaN,NaN,NaN,NaN
20230111,1/11/2023 7:20,1/11/2023 13:30,1/12/2023 13:00,6.9,6,T0,wsw,NA,NA,c,>0&<200,152,6,1,0.785,2.244,894,456,1.04,1.03,NaN,NaN,NaN,NaN,NaN,NaN
20230111,1/11/2023 7:20,1/11/2023 13:30,1/12/2023 13:00,6.9,6,T0,wsw,NA,NA,a,>10&<200,152,6,1,0.785,2.244,744,388,1.04,1.03,NaN,NaN,NaN,NaN,NaN,NaN
20230111,1/11/2023 7:20,1/11/2023 13:30,1/12/2023 13:00,6.9,6,T0,wsw,NA,NA,b,>10&<200,152,6,1,0.785,2.244,792,385,1.04,1.03,NaN,NaN,NaN,NaN,NaN,NaN
20230111,1/11/2023 7:20,1/11/2023 13:30,1/12/2023 13:00,6.9,6,T0,wsw,NA,NA,c,>10&<200,152,6,1,0.785,2.244,774,389,1.04,1.03,NaN,NaN,NaN,NaN,NaN,NaN
20230111,1/11/2023 7:20,1/11/2023 13:30,1/12/2023 13:00,6.9,6,TF,dil,N,a,a,>0&<200,152,6,1,0.785,2.244,284,150,1.01,1.08,NaN,NaN,NaN,NaN,NaN,NaN
20230111,1/11/2023 7:20,1/11/2023 13:30,1/12/2023 13:00,6.9,6,TF,dil,N,a,b,>0&<200,152,6,1,0.785,2.244,287,160,1.01,1.08,NaN,NaN,NaN,NaN,NaN,NaN
20230111,1/11/2023 7:20,1/11/2023 13:30,1/12/2023 13:00,6.9,6,TF,dil,N,a,c,>0&<200,152,6,1,0.785,2.244,282,152,1.01,1.08,NaN,NaN,NaN,NaN,NaN,NaN
20230111,1/11/2023 7:20,1/11/2023 13:30,1/12/2023 13:00,6.9,6,TF,dil,N,b,a,>0&<200,152,6,1,0.785,2.244,276,143,1.01,1.08,NaN,NaN,NaN,NaN,NaN,NaN
20230111,1/11/2023 7:20,1/11/2023 13:30,1/12/2023 13:00,6.9,6,TF,dil,N,b,b,>0&<200,152,6,1,0.785,2.244,284,151,1.01,1.08,NaN,NaN,NaN,NaN,NaN,NaN
20230111,1/11/2023 7:20,1/11/2023 13:30,1/12/2023 13:00,6.9,6,TF,dil,N,b,c,>0&<200,152,6,1,0.785,2.244,251,131,1.01,1.08,NaN,NaN,NaN,NaN,NaN,NaN
20230111,1/11/2023 7:20,1/11/2023 13:30,1/12/2023 13:00,6.9,6,TF,wsw,NoN,a,a,>0&<200,152,6,1,0.785,2.244,986,489,1.01,1.08,NaN,NaN,NaN,NaN,NaN,NaN
20230111,1/11/2023 7:20,1/11/2023 13:30,1/12/2023 13:00,6.9,6,TF,wsw,NoN,a,b,>0&<200,152,6,1,0.785,2.244,987,509,1.01,1.08,NaN,NaN,NaN,NaN,NaN,NaN
20230111,1/11/2023 7:20,1/11/2023 13:30,1/12/2023 13:00,6.9,6,TF,wsw,NoN,a,c,>0&<200,152,6,1,0.785,2.244,976,519,1.01,1.08,NaN,NaN,NaN,NaN,NaN,NaN
20230111,1/11/2023 7:20,1/11/2023 13:30,1/12/2023 13:00,6.9,6,TF,wsw,NoN,b,a,>0&<200,152,6,1,0.785,2.244,951,512,1.01,1.08,NaN,NaN,NaN,NaN,NaN,NaN
20230111,1/11/2023 7:20,1/11/2023 13:30,1/12/2023 13:00,6.9,6,TF,wsw,NoN,b,b,>0&<200,152,6,1,0.785,2.244,942,516,1.01,1.08,NaN,NaN,NaN,NaN,NaN,NaN
20230111,1/11/2023 7:20,1/11/2023 13:30,1/12/2023 13:00,6.9,6,TF,wsw,NoN,b,c,>0&<200,152,6,1,0.785,2.244,971,496,1.01,1.08,26.5505426,NaN,NaN,NaN,NaN,NaN
20230111,1/11/2023 7:20,1/11/2023 13:30,1/12/2023 13:00,6.9,6,TF,wsw,N,a,a,>0&<200,152,6,6,0.785,2.244,213,108,1.01,1.08,NaN,NaN,NaN,NaN,NaN,NaN
20230111,1/11/2023 7:20,1/11/2023 13:30,1/12/2023 13:00,6.9,6,TF,wsw,N,a,b,>0&<200,152,6,6,0.785,2.244,222,86,1.01,1.08,NaN,NaN,NaN,NaN,NaN,NaN
20230111,1/11/2023 7:20,1/11/2023 13:30,1/12/2023 13:00,6.9,6,TF,wsw,N,a,c,>0&<200,152,6,6,0.785,2.244,221,115,1.01,1.08,NaN,NaN,NaN,NaN,NaN,NaN
20230111,1/11/2023 7:20,1/11/2023 13:30,1/12/2023 13:00,6.9,6,TF,wsw,N,b,a,>0&<200,152,6,6,0.785,2.244,228,115,1.01,1.08,NaN,NaN,NaN,NaN,NaN,NaN
20230111,1/11/2023 7:20,1/11/2023 13:30,1/12/2023 13:00,6.9,6,TF,wsw,N,b,b,>0&<200,152,6,6,0.785,2.244,219,109,1.01,1.08,NaN,NaN,NaN,NaN,NaN,NaN
20230111,1/11/2023 7:20,1/11/2023 13:30,1/12/2023 13:00,6.9,6,TF,wsw,N,b,c,>0&<200,152,6,6,0.785,2.244,205,103,1.01,1.08,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,T0,dil,NA,NA,a,>0&<200,152,6,1,0.785,2.244,63.1,35.9,1.09,1.05,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,T0,dil,NA,NA,b,>0&<200,152,6,1,0.785,2.244,67.6,34.4,1.09,1.05,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,T0,dil,NA,NA,c,>0&<200,152,6,1,0.785,2.244,66.2,26.8,1.09,1.05,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,T0,dil,NA,NA,a,>10&<200,152,6,1,0.785,2.244,51.8,27.8,1.09,1.05,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,T0,dil,NA,NA,b,>10&<200,152,6,1,0.785,2.244,53.6,28.8,1.09,1.05,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,T0,dil,NA,NA,c,>10&<200,152,6,1,0.785,2.244,52.4,27.1,1.09,1.05,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,T0,wsw,NA,NA,a,>0&<200,152,6,1,0.785,2.244,241,134,1.09,1.05,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,T0,wsw,NA,NA,b,>0&<200,152,6,1,0.785,2.244,249,142,1.09,1.05,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,T0,wsw,NA,NA,c,>0&<200,152,6,1,0.785,2.244,253,133,1.09,1.05,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,T0,wsw,NA,NA,a,>10&<200,152,6,1,0.785,2.244,221,112,1.09,1.05,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,T0,wsw,NA,NA,b,>10&<200,152,6,1,0.785,2.244,210,113,1.09,1.05,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,T0,wsw,NA,NA,c,>10&<200,152,6,1,0.785,2.244,206,107,1.09,1.05,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,TF,dil,N,a,a,>0&<200,152,6,1,0.785,2.244,78.2,47.1,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,TF,dil,N,a,b,>0&<200,152,6,1,0.785,2.244,73,42.4,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,TF,dil,N,a,c,>0&<200,152,6,1,0.785,2.244,77,42.6,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,TF,dil,N,b,a,>0&<200,152,6,1,0.785,2.244,71.5,40.9,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,TF,dil,N,b,b,>0&<200,152,6,1,0.785,2.244,67.1,40.1,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,TF,dil,N,b,c,>0&<200,152,6,1,0.785,2.244,71.4,40.8,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,TF,wsw,NoN,a,a,>0&<200,152,6,1,0.785,2.244,281,176,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,TF,wsw,NoN,a,b,>0&<200,152,6,1,0.785,2.244,293,159,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,TF,wsw,NoN,a,c,>0&<200,152,6,1,0.785,2.244,329,191,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,TF,wsw,NoN,b,a,>0&<200,152,6,1,0.785,2.244,290,158,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,TF,wsw,NoN,b,b,>0&<200,152,6,1,0.785,2.244,291,159,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,TF,wsw,NoN,b,c,>0&<200,152,6,1,0.785,2.244,293,157,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,TF,wsw,N,a,a,>0&<200,152,6,1,0.785,2.244,312,168,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,TF,wsw,N,a,b,>0&<200,152,6,1,0.785,2.244,323,170,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,TF,wsw,N,a,c,>0&<200,152,6,1,0.785,2.244,315,169,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,TF,wsw,N,b,a,>0&<200,152,6,1,0.785,2.244,295,166,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,TF,wsw,N,b,b,>0&<200,152,6,1,0.785,2.244,297,166,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,TF,wsw,N,b,c,>0&<200,152,6,1,0.785,2.244,302,180,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,TF,dil,N,a,a,>10&<200,152,6,1,0.785,2.244,64,32.2,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,TF,dil,N,a,b,>10&<200,152,6,1,0.785,2.244,67.3,33.4,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,TF,dil,N,a,c,>10&<200,152,6,1,0.785,2.244,62.9,32.1,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,TF,dil,N,b,a,>10&<200,152,6,1,0.785,2.244,56.7,31.7,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,TF,dil,N,b,b,>10&<200,152,6,1,0.785,2.244,70.2,34.6,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,TF,dil,N,b,c,>10&<200,152,6,1,0.785,2.244,60.3,30.2,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,TF,wsw,NoN,a,a,>10&<200,152,6,1,0.785,2.244,282,137,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,TF,wsw,NoN,a,b,>10&<200,152,6,1,0.785,2.244,279,136,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,TF,wsw,NoN,a,c,>10&<200,152,6,1,0.785,2.244,253,128,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,TF,wsw,NoN,b,a,>10&<200,152,6,1,0.785,2.244,267,132,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,TF,wsw,NoN,b,b,>10&<200,152,6,1,0.785,2.244,248,129,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,TF,wsw,NoN,b,c,>10&<200,152,6,1,0.785,2.244,135,66.9,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,TF,wsw,N,a,a,>10&<200,152,6,1,0.785,2.244,280,145,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,TF,wsw,N,a,b,>10&<200,152,6,1,0.785,2.244,277,137,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,TF,wsw,N,a,c,>10&<200,152,6,1,0.785,2.244,285,140,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,TF,wsw,N,b,a,>10&<200,152,6,1,0.785,2.244,280,137,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,TF,wsw,N,b,b,>10&<200,152,6,1,0.785,2.244,282,138,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230116,1/16/2023 7:20,1/16/2023 12:45,1/17/2023 12:15,6.9,5.5,TF,wsw,N,b,c,>10&<200,152,6,1,0.785,2.244,281,137,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230125,1/25/2023 7:20,1/25/2023 10:30,1/26/2023 10:15,6.9,5.1,T0,dil,NA,NA,a,>0&<200,152,6,1,0.785,2.244,142,76.2,1.03,1.05,NaN,NaN,NaN,NaN,NaN,NaN
20230125,1/25/2023 7:20,1/25/2023 10:30,1/26/2023 10:15,6.9,5.1,T0,dil,NA,NA,b,>0&<200,152,6,1,0.785,2.244,128,67.1,1.03,1.05,NaN,NaN,NaN,NaN,NaN,NaN
20230125,1/25/2023 7:20,1/25/2023 10:30,1/26/2023 10:15,6.9,5.1,T0,dil,NA,NA,c,>0&<200,152,6,1,0.785,2.244,132,70.4,1.03,1.05,NaN,NaN,NaN,NaN,NaN,NaN
20230125,1/25/2023 7:20,1/25/2023 10:30,1/26/2023 10:15,6.9,5.1,T0,dil,NA,NA,a,>10&<200,152,6,1,0.785,2.244,125,61.3,1.03,1.05,NaN,NaN,NaN,NaN,NaN,NaN
20230125,1/25/2023 7:20,1/25/2023 10:30,1/26/2023 10:15,6.9,5.1,T0,dil,NA,NA,b,>10&<200,152,6,1,0.785,2.244,117,56.2,1.03,1.05,NaN,NaN,NaN,NaN,NaN,NaN
20230125,1/25/2023 7:20,1/25/2023 10:30,1/26/2023 10:15,6.9,5.1,T0,dil,NA,NA,c,>10&<200,152,6,1,0.785,2.244,121,59,1.03,1.05,NaN,NaN,NaN,NaN,NaN,NaN
20230125,1/25/2023 7:20,1/25/2023 10:30,1/26/2023 10:15,6.9,5.1,T0,wsw,NA,NA,a,>0&<200,152,6,1,0.785,2.244,698,367,1.03,1.05,NaN,NaN,NaN,NaN,NaN,NaN
20230125,1/25/2023 7:20,1/25/2023 10:30,1/26/2023 10:15,6.9,5.1,T0,wsw,NA,NA,b,>0&<200,152,6,1,0.785,2.244,685,350,1.03,1.05,NaN,NaN,NaN,NaN,NaN,NaN
20230125,1/25/2023 7:20,1/25/2023 10:30,1/26/2023 10:15,6.9,5.1,T0,wsw,NA,NA,c,>0&<200,152,6,1,0.785,2.244,696,367,1.03,1.05,NaN,NaN,NaN,NaN,NaN,NaN
20230125,1/25/2023 7:20,1/25/2023 10:30,1/26/2023 10:15,6.9,5.1,T0,wsw,NA,NA,a,>10&<200,152,6,1,0.785,2.244,663,329,1.03,1.05,NaN,NaN,NaN,NaN,NaN,NaN
20230125,1/25/2023 7:20,1/25/2023 10:30,1/26/2023 10:15,6.9,5.1,T0,wsw,NA,NA,b,>10&<200,152,6,1,0.785,2.244,681,323,1.03,1.05,NaN,NaN,NaN,NaN,NaN,NaN
20230125,1/25/2023 7:20,1/25/2023 10:30,1/26/2023 10:15,6.9,5.1,T0,wsw,NA,NA,c,>10&<200,152,6,1,0.785,2.244,681,320,1.03,1.05,NaN,NaN,NaN,NaN,NaN,NaN
20230125,1/25/2023 7:20,1/25/2023 10:30,1/26/2023 10:15,6.9,5.1,TF,dil,N,a,a,>0&<200,152,6,1,0.785,2.244,178,94.7,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230125,1/25/2023 7:20,1/25/2023 10:30,1/26/2023 10:15,6.9,5.1,TF,dil,N,a,b,>0&<200,152,6,1,0.785,2.244,175,96.1,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230125,1/25/2023 7:20,1/25/2023 10:30,1/26/2023 10:15,6.9,5.1,TF,dil,N,a,c,>0&<200,152,6,1,0.785,2.244,170,89,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230125,1/25/2023 7:20,1/25/2023 10:30,1/26/2023 10:15,6.9,5.1,TF,dil,N,b,a,>0&<200,152,6,1,0.785,2.244,174,88.4,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230125,1/25/2023 7:20,1/25/2023 10:30,1/26/2023 10:15,6.9,5.1,TF,dil,N,b,b,>0&<200,152,6,1,0.785,2.244,167,89.1,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230125,1/25/2023 7:20,1/25/2023 10:30,1/26/2023 10:15,6.9,5.1,TF,dil,N,b,c,>0&<200,152,6,1,0.785,2.244,166,85.3,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230125,1/25/2023 7:20,1/25/2023 10:30,1/26/2023 10:15,6.9,5.1,TF,wsw,NoN,a,a,>0&<200,152,6,1,0.785,2.244,869,435,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230125,1/25/2023 7:20,1/25/2023 10:30,1/26/2023 10:15,6.9,5.1,TF,wsw,NoN,a,b,>0&<200,152,6,1,0.785,2.244,875,448,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230125,1/25/2023 7:20,1/25/2023 10:30,1/26/2023 10:15,6.9,5.1,TF,wsw,NoN,a,c,>0&<200,152,6,1,0.785,2.244,863,450,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230125,1/25/2023 7:20,1/25/2023 10:30,1/26/2023 10:15,6.9,5.1,TF,wsw,NoN,b,a,>0&<200,152,6,1,0.785,2.244,791,405,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230125,1/25/2023 7:20,1/25/2023 10:30,1/26/2023 10:15,6.9,5.1,TF,wsw,NoN,b,b,>0&<200,152,6,1,0.785,2.244,780,401,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20230125,1/25/2023 7:20,1/25/2023 10:30,1/26/2023 10:15,6.9,5.1,TF,wsw,NoN,b,c,>0&<200,152,6,1,0.785,2.244,808,410,1.01,1.04,NaN,NaN,NaN,NaN,NaN,NaN
